temperatura,vibracao,pressao,horas_uso,material,turno,operador,falha
74.0,2.4528992247832506,146.0,8192.0,alumínio,noite,senior,sem falha
73.0,2.480839470329105,119.0,8624.0,ferro,manhã,junior,sem falha
61.0,2.8726737583122923,148.0,289.0,ferro,noite,junior,sem falha
67.0,4.592104415281859,101.0,6108.0,alumínio,manhã,senior,sem falha
64.0,4.024008689312777,112.0,7582.0,ferro,noite,pleno,sem falha
76.0,2.310537342009423,147.0,395.0,alumínio,manhã,junior,sem falha
109.0,3.6216264032667005,123.0,8468.0,alumínio,manhã,pleno,falha
95.0,2.9725539440257323,116.0,,aço,noite,pleno,falha
,2.51259853863612,83.0,899.0,ferro,manhã,senior,sem falha
102.0,,117.0,9097.0,alumínio,noite,junior,sem falha
57.0,,124.0,7103.0,ferro,,senior,sem falha
,1.3045110764106158,98.0,8506.0,ferro,tarde,senior,sem falha
95.0,4.582726534273108,116.0,2800.0,,noite,junior,sem falha
99.0,1.7434933861321003,132.0,8888.0,alumínio,noite,junior,sem falha
52.0,4.7660936712135245,88.0,9647.0,aço,noite,senior,sem falha
113.0,2.711970921464085,78.0,9584.0,ferro,noite,senior,falha
93.0,3.194567455513186,106.0,5973.0,alumínio,tarde,,falha
102.0,2.7604081779977063,121.0,4814.0,ferro,tarde,junior,sem falha
73.0,0.7339650231368344,126.0,6591.0,aço,tarde,junior,sem falha
109.0,1.941523973138911,97.0,8433.0,ferro,tarde,senior,sem falha
52.0,0.5858159501603573,105.0,2939.0,alumínio,manhã,,sem falha
69.0,3.1524748164985708,133.0,3613.0,ferro,noite,junior,sem falha
95.0,2.289683556482151,87.0,1235.0,ferro,tarde,junior,sem falha
64.0,3.9121263606975907,,6457.0,ferro,,pleno,sem falha
74.0,1.1803053568969124,137.0,2347.0,aço,tarde,pleno,sem falha
66.0,0.9063736863037412,147.0,6648.0,ferro,noite,,sem falha
58.0,2.0910279317224623,108.0,4616.0,alumínio,manhã,pleno,sem falha
87.0,4.6402683777700675,77.0,4202.0,ferro,tarde,senior,sem falha
97.0,3.581066893560818,149.0,1648.0,ferro,manhã,senior,sem falha
109.0,2.1527257614853017,84.0,6632.0,ferro,manhã,junior,falha
112.0,2.634633631796122,76.0,4611.0,aço,noite,senior,
51.0,0.5126437547677819,86.0,2931.0,alumínio,tarde,senior,sem falha
,4.924421892242954,133.0,9298.0,,manhã,senior,
113.0,3.3653957930051033,81.0,3162.0,alumínio,noite,senior,sem falha
70.0,1.4984799354707703,125.0,8075.0,alumínio,noite,,sem falha
67.0,2.9704611316546976,115.0,3152.0,aço,noite,junior,sem falha
113.0,0.6364635937380705,116.0,7310.0,alumínio,manhã,senior,sem falha
87.0,4.83259967715716,148.0,,ferro,noite,pleno,sem falha
81.0,0.9564464406284932,85.0,626.0,aço,noite,pleno,sem falha
60.0,3.2753485584705495,138.0,2907.0,,noite,senior,sem falha
94.0,1.3027268664407594,71.0,9487.0,alumínio,manhã,junior,sem falha
82.0,3.6160507749778255,123.0,1853.0,aço,noite,senior,sem falha
90.0,3.9064246994773777,96.0,9964.0,alumínio,manhã,senior,sem falha
57.0,3.39975667166602,100.0,6982.0,alumínio,noite,junior,sem falha
60.0,3.111047355250444,110.0,1754.0,aço,manhã,pleno,sem falha
100.0,4.473098560364857,105.0,4941.0,ferro,,senior,sem falha
,0.4852708838498144,116.0,4141.0,alumínio,tarde,,sem falha
66.0,1.7214823523229565,112.0,5124.0,aço,tarde,junior,sem falha
,1.3166086501911454,134.0,9139.0,aço,,senior,sem falha
81.0,4.941268414120565,119.0,9159.0,alumínio,manhã,junior,sem falha
103.0,2.0080099203676802,70.0,9065.0,alumínio,noite,senior,falha
69.0,3.689802226277954,141.0,8834.0,alumínio,noite,pleno,sem falha
82.0,3.455153303016923,126.0,4517.0,alumínio,manhã,senior,sem falha
89.0,1.139198063639151,85.0,9077.0,ferro,noite,pleno,sem falha
81.0,1.2710886330366016,97.0,4735.0,ferro,,junior,sem falha
51.0,1.4782943614098674,91.0,,ferro,noite,senior,sem falha
82.0,2.1145236634709583,110.0,5984.0,ferro,manhã,junior,sem falha
79.0,1.2481928216875815,145.0,,aço,tarde,senior,sem falha
82.0,0.19629226545955425,88.0,3410.0,alumínio,tarde,junior,sem falha
75.0,4.409025978355258,119.0,4685.0,aço,noite,pleno,sem falha
71.0,4.831488173766332,128.0,8208.0,aço,noite,senior,sem falha
115.0,,138.0,4509.0,ferro,noite,junior,sem falha
87.0,1.7586837091848173,103.0,7973.0,aço,noite,senior,sem falha
95.0,0.13474988259441784,108.0,6151.0,ferro,tarde,senior,sem falha
64.0,,143.0,8676.0,alumínio,tarde,pleno,sem falha
93.0,4.144655489168281,76.0,394.0,ferro,manhã,junior,sem falha
98.0,0.8183806717640155,121.0,1338.0,alumínio,noite,senior,sem falha
110.0,,129.0,8141.0,ferro,tarde,senior,sem falha
116.0,3.9714079248600456,121.0,2916.0,aço,manhã,senior,sem falha
55.0,3.119824666935309,148.0,1198.0,aço,manhã,senior,sem falha
58.0,0.3198167323758134,93.0,1837.0,ferro,manhã,senior,sem falha
55.0,3.1504802532651803,95.0,2289.0,alumínio,tarde,junior,sem falha
81.0,1.613696841934454,79.0,2865.0,alumínio,manhã,senior,sem falha
90.0,1.9067532618071454,86.0,1322.0,ferro,noite,senior,sem falha
57.0,3.871683949654713,147.0,6649.0,aço,manhã,senior,sem falha
99.0,4.073582444095792,71.0,510.0,,manhã,junior,sem falha
111.0,2.0617474715151705,146.0,3045.0,ferro,tarde,senior,sem falha
111.0,4.741049386431138,96.0,8202.0,alumínio,manhã,senior,falha
56.0,2.091667317965154,142.0,4886.0,aço,tarde,,sem falha
53.0,3.8819965726275387,140.0,9169.0,alumínio,tarde,pleno,sem falha
55.0,2.4709985963648697,117.0,886.0,ferro,noite,senior,sem falha
107.0,4.497908399958212,143.0,2209.0,alumínio,manhã,senior,sem falha
71.0,4.548030093885875,78.0,5546.0,alumínio,noite,,sem falha
75.0,0.5283423585683109,92.0,5935.0,aço,noite,junior,sem falha
52.0,4.688817323420106,140.0,2086.0,aço,manhã,junior,sem falha
90.0,4.145120723450037,142.0,8226.0,aço,manhã,pleno,sem falha
109.0,3.977422500132068,,9170.0,aço,tarde,senior,falha
,1.08446556445906,140.0,7400.0,ferro,manhã,pleno,sem falha
61.0,4.045084122897858,112.0,9899.0,alumínio,,junior,sem falha
61.0,4.26565039995668,76.0,5809.0,alumínio,noite,pleno,sem falha
62.0,1.5168366388253398,132.0,2503.0,alumínio,noite,junior,sem falha
74.0,4.766074383975386,113.0,8362.0,alumínio,tarde,senior,sem falha
94.0,0.34431471735590485,108.0,4501.0,ferro,manhã,senior,sem falha
68.0,0.8345553409109844,109.0,6801.0,aço,manhã,senior,sem falha
104.0,2.7341475764524206,76.0,3395.0,alumínio,tarde,junior,sem falha
94.0,2.9213831084993176,139.0,9053.0,alumínio,noite,pleno,falha
57.0,3.261235408174427,94.0,2221.0,aço,tarde,senior,sem falha
102.0,0.18314873364578566,128.0,3682.0,aço,,junior,sem falha
104.0,4.805797195648438,82.0,,alumínio,manhã,senior,sem falha
81.0,0.3184816543973056,131.0,9921.0,aço,tarde,pleno,sem falha
100.0,0.8010035683446717,,,,manhã,senior,
93.0,0.1686711358776792,114.0,7332.0,alumínio,noite,junior,sem falha
119.0,2.8776063231410642,87.0,4388.0,alumínio,tarde,junior,sem falha
67.0,4.668107731212764,129.0,1185.0,alumínio,noite,senior,sem falha
71.0,3.363141113794275,129.0,8745.0,alumínio,noite,senior,sem falha
86.0,4.131021595554094,71.0,2721.0,alumínio,tarde,junior,sem falha
105.0,0.16507789694704242,135.0,8910.0,aço,tarde,senior,sem falha
,2.7558749625506582,83.0,8928.0,ferro,manhã,senior,falha
52.0,2.3518585897770574,117.0,2448.0,ferro,manhã,senior,
77.0,2.544942926681886,125.0,4974.0,alumínio,tarde,pleno,sem falha
84.0,0.453844608142421,81.0,3136.0,aço,tarde,pleno,sem falha
110.0,3.4537332692396068,124.0,2449.0,alumínio,manhã,pleno,sem falha
103.0,2.565780032807309,97.0,5843.0,aço,manhã,,falha
112.0,3.849229364320194,73.0,4532.0,alumínio,manhã,junior,sem falha
56.0,2.4779241069024054,105.0,6275.0,alumínio,tarde,senior,sem falha
98.0,0.8319700175095173,119.0,7365.0,ferro,tarde,senior,
80.0,3.2764590749813283,72.0,6203.0,aço,manhã,pleno,sem falha
107.0,0.9446931743153145,70.0,7458.0,aço,noite,junior,sem falha
110.0,4.374733360438593,86.0,9363.0,ferro,noite,pleno,falha
73.0,3.104269571439284,140.0,2131.0,ferro,manhã,junior,sem falha
,0.8702990294290759,131.0,1349.0,ferro,tarde,senior,sem falha
86.0,4.815456481657914,117.0,9587.0,ferro,tarde,senior,sem falha
53.0,2.639990770343071,131.0,6908.0,aço,noite,senior,sem falha
69.0,0.4572024141711095,138.0,3656.0,aço,manhã,junior,sem falha
109.0,3.17148123163383,88.0,8619.0,ferro,,pleno,falha
73.0,1.3406746443627704,103.0,9088.0,alumínio,noite,pleno,sem falha
99.0,4.038097914198782,,5399.0,alumínio,manhã,pleno,falha
98.0,4.107328160474334,149.0,3194.0,alumínio,noite,junior,sem falha
100.0,4.896842043687843,116.0,3077.0,alumínio,tarde,junior,sem falha
85.0,2.5591607020200686,,1062.0,aço,noite,senior,sem falha
115.0,2.3292887106659124,95.0,,aço,manhã,pleno,falha
83.0,3.7920304666877556,125.0,5589.0,aço,tarde,junior,sem falha
85.0,0.7491062160754401,147.0,1368.0,alumínio,tarde,pleno,sem falha
55.0,2.7798860175863087,83.0,5379.0,ferro,noite,pleno,sem falha
88.0,2.77661324064117,147.0,472.0,alumínio,tarde,junior,sem falha
91.0,0.5384183017708974,94.0,4480.0,aço,manhã,junior,sem falha
107.0,2.1481220189838766,73.0,7717.0,alumínio,noite,senior,falha
,4.28109551297929,148.0,9896.0,ferro,tarde,senior,sem falha
52.0,4.295152747773836,101.0,6379.0,,manhã,senior,sem falha
67.0,0.586264558106437,147.0,195.0,alumínio,noite,pleno,sem falha
89.0,0.5445323254643712,134.0,4469.0,aço,manhã,pleno,sem falha
70.0,1.3872078373094832,130.0,4041.0,aço,tarde,,sem falha
64.0,4.386353706514568,89.0,7121.0,aço,noite,pleno,sem falha
75.0,0.7316226668601449,143.0,9492.0,alumínio,noite,pleno,sem falha
57.0,3.627984332874487,79.0,4044.0,aço,tarde,pleno,sem falha
91.0,0.5957115361042058,103.0,,alumínio,manhã,pleno,sem falha
93.0,3.1533754833643446,130.0,5496.0,aço,tarde,junior,falha
63.0,1.8447297656838098,96.0,8141.0,ferro,noite,junior,sem falha
51.0,3.965678418532749,109.0,231.0,ferro,noite,senior,sem falha
86.0,1.245083199244282,134.0,7390.0,aço,tarde,senior,sem falha
118.0,3.2320889640108037,102.0,9682.0,,,pleno,falha
87.0,1.2548444194218364,137.0,6616.0,,tarde,pleno,sem falha
90.0,3.596935387249554,140.0,9441.0,alumínio,manhã,junior,sem falha
111.0,4.381022369347669,78.0,6006.0,ferro,manhã,pleno,falha
109.0,0.7213288157211242,85.0,,alumínio,noite,pleno,sem falha
63.0,4.3463188741179675,74.0,150.0,aço,manhã,senior,
51.0,3.00851874663006,92.0,5377.0,ferro,noite,pleno,sem falha
119.0,0.7228414052484174,112.0,155.0,alumínio,manhã,junior,sem falha
66.0,,126.0,3764.0,alumínio,manhã,pleno,sem falha
77.0,0.8882154380769797,120.0,843.0,ferro,noite,pleno,sem falha
115.0,3.531704655446191,82.0,6130.0,aço,manhã,pleno,falha
84.0,3.8184538586479535,93.0,,ferro,tarde,pleno,sem falha
54.0,0.6184029493367149,80.0,179.0,aço,manhã,,sem falha
114.0,2.5800852782037578,121.0,3066.0,aço,noite,junior,sem falha
89.0,4.091662774526994,86.0,,alumínio,,senior,sem falha
105.0,4.6871989035998824,106.0,4636.0,aço,tarde,pleno,sem falha
85.0,,82.0,225.0,aço,,senior,
94.0,4.756368195695894,131.0,5913.0,ferro,tarde,senior,falha
72.0,2.7248759552345465,77.0,8510.0,ferro,manhã,junior,sem falha
96.0,,125.0,1047.0,aço,tarde,senior,sem falha
80.0,4.256195329909188,139.0,694.0,alumínio,noite,,sem falha
,2.515615281244637,113.0,5130.0,ferro,,pleno,sem falha
59.0,2.4123223017661632,129.0,240.0,alumínio,tarde,pleno,sem falha
116.0,2.502531198108159,110.0,3155.0,ferro,manhã,pleno,sem falha
63.0,4.249246509161752,90.0,9922.0,ferro,manhã,junior,sem falha
59.0,4.176513554271455,111.0,9168.0,aço,noite,senior,sem falha
50.0,2.077247962957035,143.0,4305.0,ferro,manhã,junior,sem falha
54.0,1.7331693133655728,143.0,5271.0,ferro,tarde,senior,sem falha
69.0,2.510447317791734,98.0,7882.0,alumínio,tarde,junior,sem falha
57.0,2.9065852977118345,149.0,2760.0,ferro,manhã,junior,sem falha
92.0,1.2678523320771853,134.0,6956.0,ferro,noite,junior,sem falha
50.0,3.9903799151063946,86.0,6189.0,alumínio,noite,,sem falha
106.0,,99.0,5418.0,aço,noite,pleno,falha
113.0,1.7368231872578022,95.0,2652.0,aço,noite,junior,
77.0,0.623422865523554,122.0,3711.0,ferro,noite,senior,sem falha
86.0,1.2703412859776742,88.0,8162.0,ferro,tarde,senior,sem falha
96.0,4.75147774160432,122.0,1140.0,alumínio,manhã,pleno,sem falha
86.0,1.5949884654156805,86.0,8606.0,aço,tarde,junior,sem falha
98.0,0.9274105178984731,115.0,7703.0,aço,noite,pleno,sem falha
93.0,2.3572966791094667,122.0,4272.0,aço,noite,pleno,sem falha
105.0,1.6047299424652188,133.0,3046.0,alumínio,manhã,pleno,sem falha
77.0,0.27228032632885135,114.0,3336.0,alumínio,manhã,junior,sem falha
55.0,1.6834115646691448,118.0,3780.0,alumínio,manhã,junior,sem falha
110.0,2.766132257303396,,4907.0,ferro,tarde,pleno,sem falha
69.0,2.803390622897838,140.0,1637.0,aço,manhã,junior,sem falha
51.0,1.8471387137667548,134.0,3972.0,ferro,tarde,senior,sem falha
86.0,2.2917835056377434,106.0,1967.0,ferro,noite,senior,sem falha
69.0,4.831037799350355,139.0,1261.0,alumínio,tarde,pleno,sem falha
75.0,1.9490075384285273,95.0,4020.0,aço,manhã,senior,sem falha
78.0,1.3653113849739167,71.0,5793.0,ferro,tarde,pleno,sem falha
50.0,1.2929885159271248,128.0,3982.0,aço,tarde,pleno,sem falha
84.0,2.3430466022502574,74.0,7838.0,ferro,tarde,pleno,sem falha
119.0,3.821648728713026,106.0,8556.0,alumínio,manhã,junior,falha
108.0,1.1093421025235188,100.0,6431.0,ferro,tarde,junior,sem falha
118.0,3.575551022989764,145.0,5282.0,alumínio,manhã,junior,falha
82.0,0.20363413441213982,117.0,9594.0,aço,tarde,junior,sem falha
100.0,2.152771592121336,75.0,9486.0,ferro,tarde,pleno,falha
61.0,3.901738819493656,84.0,1626.0,ferro,tarde,junior,sem falha
69.0,,84.0,8231.0,alumínio,manhã,senior,sem falha
102.0,2.8623117970824574,130.0,4494.0,alumínio,manhã,senior,sem falha
92.0,1.104398240846963,85.0,1258.0,aço,manhã,junior,sem falha
99.0,3.7357774165182445,89.0,4467.0,alumínio,noite,senior,sem falha
78.0,0.3561676060169222,,4730.0,aço,manhã,senior,sem falha
106.0,4.277458959889952,113.0,3613.0,ferro,tarde,junior,sem falha
88.0,1.071162293466174,111.0,1244.0,aço,noite,pleno,sem falha
105.0,4.384550355370821,115.0,,aço,manhã,,sem falha
92.0,1.8273932823725352,103.0,3817.0,,manhã,pleno,sem falha
99.0,3.641149514924985,133.0,9118.0,ferro,noite,junior,falha
72.0,1.6642039591523237,98.0,9461.0,ferro,noite,pleno,sem falha
93.0,4.538967189049773,72.0,9275.0,alumínio,manhã,pleno,falha
87.0,0.7205219150400344,78.0,9744.0,aço,noite,senior,sem falha
72.0,0.9747469674357337,144.0,9331.0,ferro,tarde,pleno,sem falha
94.0,2.5158476132781313,144.0,4823.0,aço,tarde,junior,sem falha
101.0,0.5014983512869161,94.0,4313.0,aço,tarde,pleno,sem falha
99.0,1.0603029050386334,111.0,,aço,manhã,senior,sem falha
57.0,,115.0,3566.0,ferro,tarde,senior,sem falha
50.0,4.884799339624647,142.0,3126.0,aço,noite,senior,sem falha
57.0,1.9436707137190679,128.0,7098.0,aço,,,sem falha
78.0,,90.0,2847.0,,noite,pleno,sem falha
54.0,2.769640910799816,143.0,7371.0,aço,tarde,senior,sem falha
96.0,1.4217380827814587,91.0,6271.0,alumínio,noite,senior,sem falha
83.0,3.5417537332949336,98.0,3955.0,aço,tarde,senior,sem falha
114.0,3.3286188522168008,132.0,8853.0,alumínio,tarde,pleno,falha
104.0,4.946714063632793,142.0,2303.0,ferro,tarde,junior,sem falha
92.0,1.3987317083054884,130.0,3519.0,ferro,noite,senior,sem falha
79.0,3.393091563042504,133.0,1244.0,,,senior,sem falha
66.0,0.3549163996442898,138.0,2799.0,alumínio,tarde,senior,sem falha
75.0,0.6568655896139252,109.0,9843.0,ferro,noite,pleno,sem falha
57.0,0.119200037260357,144.0,660.0,aço,noite,pleno,sem falha
96.0,4.9973573371923985,70.0,1287.0,,manhã,senior,sem falha
95.0,4.031141116022641,134.0,3233.0,alumínio,tarde,junior,sem falha
117.0,3.95494277219435,131.0,3511.0,alumínio,noite,senior,sem falha
82.0,2.597657768912081,123.0,1789.0,,noite,junior,sem falha
,1.5703287062366558,129.0,4507.0,alumínio,noite,junior,sem falha
68.0,0.841194993867112,115.0,2523.0,alumínio,noite,pleno,sem falha
80.0,1.4949062203476722,74.0,1469.0,ferro,manhã,pleno,sem falha
63.0,1.942258987452782,91.0,6107.0,alumínio,noite,pleno,sem falha
102.0,3.8059194752034413,122.0,6828.0,aço,noite,junior,falha
97.0,2.744342765625447,139.0,8872.0,alumínio,manhã,junior,falha
118.0,0.4796697701218652,101.0,1076.0,aço,tarde,junior,sem falha
111.0,0.18834214389867,80.0,4372.0,aço,tarde,pleno,sem falha
115.0,0.6014276797169095,79.0,6597.0,alumínio,manhã,pleno,sem falha
113.0,2.111443697117159,108.0,218.0,alumínio,tarde,pleno,sem falha
119.0,4.67264529354019,,1642.0,alumínio,tarde,,sem falha
112.0,3.2232721579251864,81.0,4962.0,ferro,manhã,junior,sem falha
82.0,4.028946909390024,149.0,3143.0,ferro,noite,junior,sem falha
90.0,2.385235513072288,107.0,1072.0,alumínio,manhã,senior,sem falha
97.0,1.8721638076557099,136.0,1015.0,aço,manhã,junior,sem falha
62.0,0.6311618263114513,135.0,6721.0,alumínio,manhã,junior,sem falha
80.0,4.392071808712404,121.0,9729.0,ferro,manhã,senior,sem falha
117.0,3.937484142236724,74.0,686.0,ferro,manhã,junior,sem falha
53.0,0.9237786782288531,80.0,8642.0,alumínio,noite,pleno,sem falha
68.0,2.610076762993677,94.0,5725.0,aço,tarde,senior,sem falha
119.0,2.4881365588141002,104.0,7454.0,aço,manhã,junior,falha
62.0,3.1629486081639904,104.0,4691.0,,noite,pleno,sem falha
72.0,4.73631578055718,91.0,2662.0,ferro,manhã,,sem falha
50.0,2.9408800646361506,106.0,6939.0,ferro,noite,senior,sem falha
103.0,2.7470646072152314,124.0,8564.0,aço,tarde,pleno,falha
64.0,0.34658237137985337,144.0,3027.0,,noite,junior,sem falha
114.0,0.4082466324883173,141.0,6295.0,ferro,noite,senior,sem falha
64.0,1.0179992775012656,133.0,,aço,tarde,junior,sem falha
70.0,0.25910678128956655,89.0,4390.0,ferro,tarde,junior,sem falha
68.0,3.742429188293061,73.0,5982.0,ferro,noite,pleno,sem falha
109.0,3.64431848957042,87.0,6546.0,alumínio,manhã,junior,falha
82.0,0.7666755487150504,120.0,5267.0,ferro,manhã,senior,sem falha
98.0,4.196786613896877,137.0,1622.0,alumínio,tarde,senior,sem falha
84.0,0.8584515707459487,89.0,9123.0,ferro,manhã,pleno,
93.0,1.5757603762870582,78.0,661.0,ferro,tarde,pleno,sem falha
60.0,1.3199868058906887,149.0,3640.0,alumínio,noite,junior,sem falha
115.0,1.9243047830079343,95.0,1579.0,ferro,noite,senior,sem falha
95.0,1.3478524528608133,94.0,6777.0,alumínio,manhã,pleno,sem falha
58.0,2.4958595395484156,137.0,1305.0,,tarde,junior,sem falha
52.0,2.0962986186379586,110.0,6760.0,alumínio,manhã,junior,sem falha
75.0,4.9341905048187,128.0,8948.0,alumínio,manhã,senior,sem falha
97.0,0.37403911562830583,114.0,689.0,ferro,noite,senior,sem falha
115.0,0.7966887442980229,110.0,4426.0,ferro,,junior,
119.0,0.35884688015215216,107.0,5004.0,alumínio,noite,senior,sem falha
77.0,3.166621855413642,88.0,9663.0,aço,tarde,junior,sem falha
75.0,0.367095459327226,83.0,6521.0,ferro,manhã,junior,sem falha
74.0,4.198554713143004,90.0,,ferro,noite,senior,sem falha
61.0,2.6084992903414466,84.0,9039.0,aço,manhã,pleno,sem falha
54.0,2.6823373604495155,72.0,8755.0,aço,tarde,junior,sem falha
,2.851813087789752,106.0,9045.0,alumínio,manhã,senior,falha
86.0,0.9369871609004327,115.0,6036.0,ferro,,junior,sem falha
93.0,1.068682485260989,85.0,8874.0,alumínio,noite,junior,sem falha
64.0,1.662204882077723,83.0,2305.0,ferro,tarde,junior,sem falha
92.0,3.008132437527072,78.0,4214.0,aço,tarde,senior,sem falha
97.0,1.1295771021070513,76.0,4127.0,alumínio,tarde,senior,sem falha
119.0,0.67002546295298,,4916.0,ferro,manhã,senior,sem falha
95.0,4.853572743450318,75.0,7288.0,ferro,noite,pleno,falha
92.0,0.2077108925671523,84.0,2908.0,aço,manhã,junior,sem falha
70.0,4.033217286146506,121.0,3703.0,aço,manhã,pleno,sem falha
72.0,3.9613722329176086,141.0,4013.0,ferro,manhã,junior,sem falha
96.0,1.5563491578409705,103.0,1519.0,aço,tarde,senior,sem falha
64.0,0.7645704184358357,70.0,2267.0,aço,noite,junior,sem falha
74.0,0.8135803688565748,138.0,2244.0,alumínio,tarde,junior,sem falha
85.0,3.5174149244622437,89.0,2267.0,ferro,manhã,junior,sem falha
100.0,3.249752296322251,,9852.0,alumínio,manhã,pleno,
64.0,3.935453803831795,76.0,9468.0,aço,noite,,sem falha
117.0,4.693657744755613,76.0,9560.0,ferro,tarde,senior,falha
70.0,3.4904440800063012,119.0,5991.0,aço,manhã,junior,sem falha
62.0,0.8636725291020729,71.0,6636.0,aço,manhã,senior,sem falha
68.0,1.2928688221505125,116.0,1266.0,ferro,,pleno,sem falha
83.0,4.226749281278261,83.0,3675.0,aço,manhã,pleno,sem falha
117.0,1.1255997715876223,100.0,2941.0,alumínio,,senior,sem falha
101.0,0.45535935307695896,119.0,1970.0,ferro,tarde,pleno,sem falha
76.0,3.5460722648070275,130.0,2986.0,aço,manhã,pleno,sem falha
,2.072379141901696,110.0,259.0,aço,manhã,senior,sem falha
77.0,4.608196257474928,83.0,7343.0,aço,manhã,senior,sem falha
84.0,3.286249848358942,74.0,3863.0,ferro,noite,,sem falha
,0.5430529911791377,144.0,1155.0,alumínio,noite,junior,sem falha
65.0,4.744497179542938,74.0,433.0,aço,tarde,pleno,sem falha
85.0,1.366930591837205,133.0,,aço,tarde,senior,sem falha
