,buying,maint,doors,persons,lug_boot,safety,category
2660,2.0,1.0,3,more,2.0,2.0,good
2661,2.0,1.0,3,4,0.0,3.0,good
2662,1.0,2.0,4,more,1.0,2.0,good
2663,1.0,2.0,4,more,1.0,2.0,good
2664,1.0,1.0,5more,4,2.0,2.0,good
2665,1.0,1.0,4,4,2.0,2.0,good
2666,1.0,2.0,4,4,2.0,2.0,good
2667,2.0,1.0,3,4,0.0,3.0,good
2668,2.0,1.0,3,4,0.0,3.0,good
2669,1.0,2.0,4,more,1.0,2.0,good
2670,1.0,2.0,4,4,1.0,2.0,good
2671,1.0,1.0,2,more,1.0,3.0,good
2672,2.0,1.0,3,more,1.0,2.0,good
2673,2.0,1.0,2,more,2.0,2.0,good
2674,1.0,1.0,2,more,1.0,3.0,good
2675,1.0,2.0,2,4,1.0,3.0,good
2676,2.0,1.0,2,4,2.0,2.0,good
2677,2.0,1.0,2,more,1.0,3.0,good
2678,2.0,1.0,4,4,0.0,3.0,good
2679,2.0,1.0,4,4,2.0,2.0,good
2680,1.0,2.0,2,more,1.0,3.0,good
2681,1.0,1.0,2,4,1.0,3.0,good
2682,2.0,1.0,5more,more,1.0,2.0,good
2683,2.0,1.0,5more,more,0.0,3.0,good
2684,1.0,2.0,5more,4,2.0,2.0,good
2685,1.0,1.0,4,4,0.0,3.0,good
2686,2.0,1.0,5more,4,0.0,3.0,good
2687,1.0,,3,more,1.0,2.0,good
2688,1.0,1.0,5more,more,,2.0,good
2689,2.0,1.0,4,4,0.0,3.0,good
2690,2.0,1.0,5more,4,2.0,2.0,good
2691,2.0,1.0,4,4,0.0,3.0,good
2692,1.0,2.0,2,4,2.0,2.0,good
2693,1.0,2.0,5more,more,2.0,2.0,good
2694,2.0,1.0,3,4,1.0,3.0,good
2695,1.0,2.0,4,more,1.0,2.0,good
2696,1.0,1.0,3,4,0.0,3.0,good
2697,2.0,1.0,4,more,2.0,2.0,good
2698,1.0,2.0,2,4,0.0,3.0,good
2699,2.0,1.0,,more,1.0,3.0,good
2700,1.0,1.0,2,4,0.0,3.0,good
2701,1.0,2.0,3,4,1.0,3.0,good
2702,2.0,1.0,2,4,2.0,2.0,good
2703,2.0,1.0,3,4,0.0,3.0,good
2704,2.0,1.0,4,more,1.0,2.0,good
2705,1.0,2.0,4,4,1.0,2.0,good
2706,1.0,1.0,3,4,1.0,3.0,good
2707,2.0,1.0,3,4,2.0,2.0,good
2708,1.0,1.0,3,4,0.0,3.0,good
2709,1.0,1.0,3,4,0.0,3.0,good
2710,1.0,2.0,3,4,1.0,3.0,good
2711,1.0,1.0,3,more,1.0,2.0,good
2712,2.0,1.0,4,4,0.0,3.0,good
2713,1.0,1.0,5more,more,1.0,2.0,good
2714,1.0,1.0,3,more,1.0,2.0,good
2715,1.0,1.0,5more,more,2.0,2.0,good
2716,1.0,1.0,4,4,0.0,3.0,good
2717,2.0,1.0,4,4,0.0,3.0,good
2718,2.0,1.0,2,more,1.0,3.0,good
2719,1.0,2.0,4,more,0.0,3.0,good
2720,2.0,1.0,3,4,2.0,2.0,good
2721,1.0,2.0,3,4,1.0,3.0,good
2722,2.0,1.0,4,4,0.0,3.0,good
2723,2.0,1.0,4,4,0.0,3.0,good
2724,2.0,1.0,4,more,2.0,2.0,good
2725,1.0,1.0,4,more,0.0,3.0,good
2726,1.0,1.0,5more,4,0.0,3.0,good
2727,1.0,1.0,4,4,2.0,2.0,good
2728,2.0,1.0,2,4,1.0,3.0,good
2729,2.0,1.0,5more,4,1.0,2.0,good
2730,1.0,1.0,3,4,2.0,2.0,good
2731,1.0,2.0,3,4,0.0,3.0,good
2732,1.0,1.0,5more,4,1.0,2.0,good
2733,2.0,1.0,3,more,0.0,3.0,good
2734,2.0,1.0,4,4,0.0,3.0,good
2735,1.0,1.0,3,4,0.0,3.0,good
2736,1.0,1.0,3,more,1.0,2.0,good
2737,2.0,1.0,4,more,1.0,2.0,good
2738,2.0,1.0,2,more,1.0,3.0,good
2739,1.0,2.0,3,4,0.0,3.0,good
2740,1.0,1.0,4,4,1.0,2.0,good
2741,1.0,1.0,5more,4,2.0,2.0,good
2742,2.0,1.0,4,4,0.0,3.0,good
2743,1.0,2.0,2,4,2.0,2.0,good
2744,2.0,1.0,4,4,0.0,3.0,good
2745,1.0,2.0,4,4,0.0,3.0,good
2746,2.0,1.0,2,4,1.0,3.0,good
2747,2.0,1.0,4,more,2.0,2.0,good
2748,2.0,1.0,2,4,1.0,,good
2749,2.0,1.0,4,more,2.0,2.0,good
2750,1.0,2.0,3,more,2.0,2.0,good
2751,1.0,2.0,3,more,2.0,2.0,good
2752,1.0,2.0,5more,more,1.0,2.0,good
2753,1.0,2.0,5more,4,0.0,3.0,good
2754,1.0,2.0,3,more,1.0,2.0,good
2755,1.0,2.0,2,4,0.0,3.0,good
2756,1.0,1.0,5more,more,2.0,2.0,good
2757,1.0,2.0,3,more,0.0,3.0,good
2758,2.0,1.0,5more,more,2.0,2.0,good
2759,1.0,1.0,5more,4,1.0,2.0,good
2760,1.0,2.0,3,more,0.0,3.0,good
2761,2.0,1.0,4,more,1.0,2.0,good
2762,1.0,1.0,3,4,0.0,3.0,good
2763,2.0,1.0,4,4,1.0,2.0,good
2764,1.0,2.0,5more,more,2.0,2.0,good
2765,2.0,1.0,3,more,2.0,2.0,good
2766,2.0,1.0,5more,more,1.0,2.0,good
2767,1.0,1.0,5more,more,1.0,2.0,good
2768,1.0,1.0,5more,4,1.0,2.0,good
2769,2.0,1.0,2,4,1.0,3.0,good
2770,1.0,1.0,2,more,2.0,2.0,good
2771,1.0,1.0,4,4,0.0,3.0,good
2772,2.0,1.0,5more,more,2.0,2.0,good
2773,2.0,1.0,4,more,1.0,2.0,good
2774,2.0,1.0,4,more,1.0,2.0,good
2775,1.0,2.0,3,4,0.0,3.0,good
2776,1.0,2.0,2,more,2.0,2.0,good
2777,1.0,1.0,4,4,0.0,3.0,good
2778,1.0,1.0,4,4,1.0,2.0,good
2779,2.0,1.0,4,4,2.0,2.0,good
2780,2.0,1.0,5more,4,1.0,2.0,good
2781,2.0,1.0,5more,more,0.0,3.0,good
2782,1.0,1.0,3,more,1.0,2.0,good
2783,1.0,2.0,5more,more,1.0,2.0,good
2784,1.0,2.0,5more,more,1.0,2.0,good
2785,2.0,1.0,4,more,1.0,2.0,good
2786,1.0,2.0,3,4,1.0,3.0,good
2787,2.0,1.0,2,more,2.0,2.0,good
2788,1.0,2.0,3,4,0.0,3.0,good
2789,1.0,1.0,5more,4,2.0,2.0,good
2790,1.0,1.0,2,more,1.0,3.0,good
2791,1.0,1.0,2,more,1.0,3.0,good
2792,1.0,1.0,4,4,0.0,3.0,good
2793,1.0,2.0,5more,4,1.0,2.0,good
2794,1.0,1.0,5more,more,0.0,3.0,good
2795,1.0,1.0,2,4,1.0,3.0,good
2796,2.0,1.0,5more,4,0.0,3.0,good
2797,2.0,1.0,5more,more,0.0,3.0,good
2798,1.0,2.0,4,more,1.0,2.0,good
2799,1.0,1.0,5more,4,1.0,2.0,good
2800,2.0,1.0,3,4,1.0,3.0,good
2801,2.0,1.0,5more,more,2.0,2.0,good
2802,1.0,2.0,4,4,0.0,3.0,good
2803,1.0,2.0,5more,4,0.0,3.0,good
2804,1.0,2.0,4,more,1.0,2.0,good
2805,2.0,1.0,5more,more,1.0,2.0,good
2806,1.0,2.0,4,4,0.0,3.0,good
2807,1.0,2.0,3,more,1.0,2.0,good
2808,1.0,2.0,5more,4,2.0,2.0,good
2809,1.0,2.0,5more,more,1.0,2.0,good
2810,1.0,2.0,5more,4,1.0,2.0,good
2811,1.0,2.0,2,more,2.0,2.0,good
2812,1.0,1.0,2,4,2.0,2.0,good
2813,2.0,1.0,3,more,2.0,2.0,good
2814,1.0,1.0,5more,more,2.0,2.0,good
2815,2.0,1.0,5more,4,0.0,3.0,good
2816,2.0,1.0,2,more,1.0,3.0,good
2817,1.0,2.0,3,4,1.0,3.0,good
2818,1.0,2.0,3,4,2.0,2.0,good
2819,1.0,1.0,5more,more,0.0,3.0,good
2820,1.0,1.0,4,more,0.0,3.0,good
2821,2.0,1.0,3,4,2.0,2.0,good
2822,1.0,1.0,3,4,0.0,3.0,good
2823,1.0,1.0,5more,4,1.0,2.0,good
2824,2.0,1.0,5more,4,0.0,3.0,good
2825,1.0,2.0,5more,4,0.0,3.0,good
2826,2.0,1.0,5more,more,1.0,2.0,good
2827,1.0,2.0,2,more,1.0,3.0,good
2828,2.0,1.0,4,more,1.0,2.0,good
2829,2.0,1.0,5more,4,0.0,3.0,good
2830,2.0,1.0,3,more,2.0,2.0,good
2831,2.0,1.0,5more,4,0.0,3.0,good
2832,2.0,1.0,2,more,1.0,3.0,good
2833,1.0,2.0,3,4,1.0,3.0,good
2834,1.0,1.0,5more,more,1.0,2.0,good
2835,2.0,1.0,2,more,2.0,2.0,good
2836,1.0,1.0,4,more,1.0,2.0,good
2837,2.0,1.0,3,4,1.0,3.0,good
2838,1.0,2.0,3,more,1.0,2.0,good
2839,1.0,2.0,4,more,0.0,3.0,good
2840,1.0,2.0,2,more,2.0,2.0,good
2841,1.0,1.0,3,4,0.0,3.0,good
2842,1.0,1.0,4,4,2.0,2.0,good
2843,2.0,1.0,3,more,0.0,3.0,good
2844,1.0,1.0,3,more,2.0,2.0,good
2845,1.0,2.0,3,4,1.0,3.0,good
2846,1.0,2.0,3,4,0.0,3.0,good
2847,1.0,2.0,4,4,0.0,3.0,good
2848,1.0,1.0,4,4,1.0,2.0,good
2849,2.0,1.0,4,more,2.0,2.0,good
2850,1.0,1.0,4,4,2.0,2.0,good
2851,2.0,1.0,3,4,2.0,2.0,good
2852,2.0,1.0,4,4,1.0,2.0,good
2853,1.0,2.0,3,more,1.0,2.0,good
2854,1.0,2.0,5more,4,0.0,3.0,good
2855,2.0,1.0,2,4,0.0,3.0,good
2856,1.0,2.0,4,more,0.0,3.0,good
2857,1.0,1.0,2,4,1.0,3.0,good
2858,1.0,1.0,4,more,1.0,2.0,good
2859,1.0,1.0,2,more,2.0,2.0,good
2860,1.0,1.0,5more,more,2.0,2.0,good
2861,1.0,1.0,4,4,0.0,3.0,good
2862,2.0,1.0,2,more,2.0,2.0,good
2863,1.0,2.0,4,4,2.0,2.0,good
2864,1.0,2.0,4,more,0.0,3.0,good
2865,1.0,2.0,4,4,1.0,2.0,good
2866,1.0,1.0,2,4,2.0,2.0,good
2867,2.0,1.0,2,4,0.0,3.0,good
2868,1.0,1.0,2,more,1.0,3.0,good
2869,1.0,1.0,4,4,0.0,3.0,good
2870,2.0,1.0,3,more,1.0,2.0,good
2871,1.0,1.0,2,more,2.0,2.0,good
2872,1.0,1.0,2,4,2.0,,good
2873,,1.0,4,4,1.0,2.0,good
2874,1.0,2.0,4,4,2.0,2.0,good
2875,1.0,2.0,4,4,2.0,2.0,good
2876,1.0,2.0,3,4,2.0,2.0,good
2877,2.0,1.0,5more,4,2.0,2.0,good
2878,1.0,2.0,4,more,1.0,2.0,good
2879,1.0,2.0,5more,more,1.0,2.0,good
2880,1.0,2.0,4,4,1.0,2.0,good
2881,2.0,1.0,4,more,0.0,3.0,good
2882,1.0,2.0,3,4,1.0,3.0,good
2883,1.0,1.0,3,4,0.0,3.0,good
2884,1.0,1.0,4,more,0.0,3.0,good
2885,1.0,1.0,5more,more,1.0,2.0,good
2886,1.0,2.0,3,4,1.0,3.0,good
2887,1.0,2.0,2,more,2.0,2.0,good
2888,2.0,1.0,2,more,1.0,3.0,good
2889,1.0,2.0,3,more,2.0,2.0,good
2890,1.0,1.0,3,4,0.0,3.0,good
2891,1.0,2.0,2,more,2.0,2.0,good
2892,1.0,1.0,3,more,2.0,2.0,good
2893,2.0,1.0,5more,more,1.0,2.0,good
2894,1.0,2.0,4,more,2.0,2.0,good
2895,1.0,2.0,3,4,1.0,3.0,good
2896,1.0,2.0,3,4,1.0,3.0,good
2897,1.0,1.0,4,more,1.0,2.0,good
2898,1.0,1.0,4,4,1.0,2.0,good
2899,1.0,2.0,2,4,1.0,3.0,good
2900,2.0,1.0,4,more,2.0,2.0,good
2901,1.0,1.0,5more,4,1.0,2.0,good
2902,2.0,1.0,4,4,2.0,2.0,good
2903,2.0,1.0,2,4,1.0,3.0,good
2904,2.0,1.0,2,4,2.0,2.0,good
2905,1.0,1.0,5more,more,0.0,3.0,good
2906,2.0,1.0,5more,4,2.0,2.0,good
2907,1.0,2.0,3,4,2.0,2.0,good
2908,1.0,2.0,4,more,2.0,2.0,good
2909,1.0,1.0,2,more,1.0,3.0,good
2910,1.0,2.0,2,more,1.0,3.0,good
2911,2.0,1.0,4,4,1.0,2.0,good
2912,1.0,1.0,5more,4,1.0,2.0,good
2913,2.0,1.0,2,4,1.0,3.0,good
2914,1.0,2.0,4,4,2.0,2.0,good
2915,2.0,1.0,3,more,2.0,2.0,good
2916,1.0,2.0,3,more,1.0,2.0,good
2917,1.0,2.0,3,4,0.0,3.0,good
2918,1.0,1.0,4,4,1.0,2.0,good
2919,1.0,1.0,5more,more,0.0,3.0,good
2920,1.0,1.0,5more,4,2.0,2.0,good
2921,1.0,1.0,2,4,1.0,3.0,good
2922,1.0,2.0,4,4,2.0,2.0,good
2923,1.0,1.0,3,4,2.0,2.0,good
2924,2.0,1.0,3,more,1.0,2.0,good
2925,2.0,1.0,4,more,1.0,2.0,good
2926,2.0,1.0,5more,4,1.0,2.0,good
2927,1.0,2.0,3,4,1.0,3.0,good
2928,1.0,1.0,3,4,2.0,2.0,good
2929,1.0,1.0,4,more,0.0,3.0,good
2930,1.0,2.0,5more,4,2.0,2.0,good
2931,2.0,1.0,2,4,2.0,2.0,good
2932,1.0,2.0,3,4,1.0,3.0,good
2933,2.0,1.0,5more,4,0.0,3.0,good
2934,1.0,2.0,4,4,1.0,2.0,good
2935,2.0,1.0,5more,4,2.0,2.0,good
2936,2.0,1.0,4,more,2.0,2.0,good
2937,1.0,2.0,2,4,0.0,3.0,good
2938,2.0,1.0,4,4,1.0,2.0,good
2939,1.0,1.0,3,more,2.0,2.0,good
2940,1.0,1.0,5more,more,0.0,3.0,good
2941,2.0,1.0,5more,more,0.0,3.0,good
2942,2.0,1.0,2,more,1.0,3.0,good
2943,1.0,2.0,5more,more,1.0,2.0,good
2944,1.0,2.0,4,more,1.0,2.0,good
2945,1.0,2.0,5more,4,2.0,2.0,good
2946,1.0,2.0,4,more,0.0,3.0,good
2947,1.0,2.0,5more,4,0.0,3.0,good
2948,1.0,2.0,2,more,2.0,2.0,good
2949,2.0,1.0,2,more,2.0,2.0,good
2950,1.0,1.0,3,4,0.0,3.0,good
2951,2.0,1.0,5more,more,2.0,2.0,good
2952,1.0,2.0,4,more,0.0,3.0,good
2953,1.0,2.0,4,4,1.0,2.0,good
2954,1.0,2.0,3,4,2.0,2.0,good
2955,2.0,1.0,3,4,2.0,2.0,good
2956,2.0,1.0,4,more,1.0,2.0,good
2957,2.0,1.0,3,more,2.0,2.0,good
2958,2.0,1.0,5more,4,2.0,2.0,good
2959,1.0,1.0,3,more,2.0,2.0,good
2960,2.0,1.0,5more,4,1.0,2.0,good
2961,1.0,1.0,4,more,0.0,3.0,good
2962,1.0,2.0,2,4,1.0,3.0,good
2963,1.0,2.0,3,more,1.0,2.0,good
2964,1.0,2.0,4,more,2.0,2.0,good
2965,2.0,1.0,4,more,2.0,2.0,good
2966,1.0,1.0,3,4,1.0,3.0,good
2967,1.0,1.0,2,4,0.0,3.0,good
2968,1.0,2.0,2,4,0.0,3.0,good
2969,2.0,1.0,4,more,1.0,2.0,good
2970,1.0,2.0,5more,more,1.0,2.0,good
2971,1.0,1.0,3,more,1.0,2.0,good
2972,1.0,2.0,2,more,2.0,2.0,good
2973,1.0,2.0,5more,more,2.0,2.0,good
2974,1.0,2.0,2,more,2.0,2.0,good
2975,1.0,1.0,2,4,2.0,2.0,good
2976,2.0,1.0,3,4,0.0,3.0,good
2977,1.0,2.0,3,,0.0,3.0,good
2978,1.0,1.0,5more,4,2.0,2.0,good
2979,1.0,1.0,5more,more,2.0,2.0,good
2980,1.0,2.0,3,more,2.0,2.0,good
2981,1.0,1.0,2,4,2.0,2.0,good
2982,1.0,1.0,5more,4,2.0,2.0,good
2983,2.0,1.0,2,4,1.0,3.0,good
2984,2.0,1.0,2,4,1.0,3.0,good
2985,1.0,2.0,2,4,2.0,2.0,good
2986,1.0,1.0,2,more,2.0,2.0,good
2987,1.0,2.0,2,more,2.0,2.0,good
2988,1.0,2.0,5more,more,0.0,3.0,good
2989,2.0,1.0,5more,4,2.0,2.0,good
2990,1.0,2.0,5more,more,2.0,2.0,good
2991,1.0,2.0,5more,more,0.0,3.0,good
2992,1.0,1.0,5more,more,1.0,2.0,good
2993,2.0,1.0,3,more,0.0,3.0,good
2994,1.0,1.0,2,,0.0,3.0,good
2995,1.0,1.0,5more,4,1.0,2.0,good
2996,2.0,1.0,5more,more,0.0,3.0,good
2997,2.0,1.0,3,4,0.0,3.0,good
2998,1.0,2.0,2,4,1.0,3.0,good
2999,2.0,1.0,2,4,2.0,2.0,good
3000,1.0,2.0,3,4,0.0,3.0,good
3001,1.0,1.0,5more,4,2.0,2.0,good
3002,2.0,1.0,4,more,0.0,3.0,good
3003,2.0,1.0,5more,more,1.0,2.0,good
3004,1.0,2.0,3,more,2.0,2.0,good
3005,2.0,1.0,2,4,2.0,2.0,good
3006,1.0,2.0,2,more,2.0,2.0,good
3007,2.0,1.0,5more,4,2.0,2.0,good
3008,2.0,1.0,4,more,1.0,2.0,good
3009,1.0,2.0,3,4,1.0,3.0,good
3010,1.0,2.0,4,4,1.0,2.0,good
3011,1.0,1.0,2,4,2.0,2.0,good
3012,1.0,1.0,2,more,1.0,3.0,good
3013,1.0,1.0,3,more,2.0,2.0,good
3014,1.0,1.0,5more,4,0.0,3.0,good
3015,1.0,1.0,4,4,1.0,2.0,good
3016,2.0,1.0,3,4,0.0,3.0,good
3017,1.0,1.0,3,4,0.0,3.0,good
3018,1.0,1.0,4,more,1.0,2.0,good
3019,2.0,1.0,5more,4,0.0,3.0,good
3020,1.0,2.0,5more,more,2.0,2.0,good
3021,1.0,1.0,4,more,2.0,2.0,good
3022,2.0,1.0,5more,more,2.0,2.0,good
3023,2.0,1.0,3,more,1.0,2.0,good
3024,2.0,1.0,3,4,0.0,3.0,good
3025,1.0,1.0,4,more,1.0,2.0,good
3026,1.0,2.0,5more,4,2.0,2.0,good
3027,2.0,1.0,4,more,2.0,2.0,good
3028,1.0,1.0,4,4,2.0,2.0,good
3029,2.0,1.0,5more,4,0.0,3.0,good
3030,1.0,1.0,5more,more,2.0,2.0,good
3031,1.0,1.0,4,more,0.0,3.0,good
3032,1.0,2.0,2,4,2.0,2.0,good
3033,2.0,1.0,4,more,0.0,3.0,good
3034,1.0,1.0,4,more,1.0,2.0,good
3035,1.0,1.0,3,4,2.0,2.0,good
3036,1.0,2.0,3,4,1.0,3.0,good
3037,1.0,2.0,3,4,0.0,3.0,good
3038,2.0,1.0,3,4,0.0,3.0,good
3039,1.0,1.0,3,more,1.0,2.0,good
3040,1.0,1.0,2,more,2.0,2.0,good
3041,1.0,1.0,3,4,2.0,2.0,good
3042,2.0,1.0,3,more,2.0,2.0,good
3043,1.0,2.0,5more,more,0.0,3.0,good
3044,1.0,1.0,4,4,2.0,2.0,good
3045,1.0,2.0,3,4,2.0,2.0,good
3046,1.0,1.0,4,4,2.0,2.0,good
3047,2.0,1.0,4,more,0.0,3.0,good
3048,1.0,1.0,2,4,2.0,2.0,good
3049,1.0,1.0,3,more,2.0,2.0,good
3050,1.0,1.0,5more,4,2.0,2.0,good
3051,2.0,1.0,3,4,2.0,2.0,good
3052,2.0,1.0,4,more,1.0,2.0,good
3053,1.0,1.0,3,4,1.0,3.0,good
3054,1.0,2.0,3,more,1.0,2.0,good
3055,1.0,2.0,4,4,0.0,3.0,good
3056,1.0,2.0,3,4,1.0,3.0,good
3057,1.0,1.0,3,4,0.0,3.0,good
3058,1.0,1.0,3,4,2.0,2.0,good
3059,2.0,1.0,2,more,2.0,2.0,good
3060,1.0,1.0,5more,4,1.0,2.0,good
3061,1.0,2.0,2,more,1.0,3.0,good
3062,2.0,1.0,3,4,0.0,3.0,good
3063,2.0,1.0,5more,4,0.0,3.0,good
3064,1.0,1.0,5more,more,2.0,2.0,good
3065,1.0,1.0,3,more,2.0,2.0,good
3066,1.0,2.0,3,more,1.0,2.0,good
3067,1.0,2.0,3,more,0.0,3.0,good
3068,1.0,1.0,2,4,2.0,2.0,good
3069,1.0,2.0,3,more,1.0,2.0,good
3070,,1.0,4,more,0.0,3.0,good
3071,1.0,1.0,4,more,1.0,2.0,good
3072,1.0,2.0,3,more,1.0,2.0,good
3073,1.0,1.0,3,more,2.0,2.0,good
3074,1.0,2.0,3,4,0.0,3.0,good
3075,1.0,2.0,5more,more,0.0,3.0,good
3076,1.0,1.0,2,more,2.0,2.0,good
3077,1.0,1.0,2,4,0.0,3.0,good
3078,1.0,2.0,4,more,0.0,3.0,good
3079,2.0,1.0,2,4,2.0,2.0,good
3080,2.0,1.0,5more,4,0.0,3.0,good
3081,2.0,1.0,4,more,1.0,,good
3082,1.0,1.0,5more,more,1.0,2.0,good
3083,2.0,1.0,5more,more,2.0,2.0,good
3084,2.0,1.0,3,4,2.0,2.0,good
3085,1.0,1.0,3,more,1.0,2.0,good
3086,1.0,1.0,2,more,1.0,3.0,good
3087,1.0,2.0,2,more,1.0,3.0,good
3088,2.0,1.0,2,more,2.0,2.0,good
3089,1.0,2.0,2,more,1.0,3.0,good
3090,1.0,1.0,4,more,0.0,3.0,good
3091,2.0,1.0,5more,4,1.0,2.0,good
3092,1.0,2.0,4,4,2.0,2.0,good
3093,2.0,1.0,5more,more,0.0,3.0,good
3094,2.0,1.0,2,more,1.0,3.0,good
3095,2.0,1.0,5more,4,1.0,2.0,good
3096,1.0,1.0,3,4,0.0,3.0,good
3097,1.0,1.0,2,more,1.0,3.0,good
3098,1.0,2.0,3,more,0.0,3.0,good
3099,2.0,1.0,,4,1.0,2.0,good
3100,2.0,1.0,4,4,1.0,2.0,good
3101,1.0,2.0,5more,more,2.0,2.0,good
3102,1.0,1.0,5more,4,2.0,2.0,good
3103,2.0,1.0,4,more,2.0,2.0,good
3104,1.0,2.0,5more,more,2.0,2.0,good
3105,1.0,2.0,4,more,0.0,3.0,good
3106,1.0,1.0,2,more,2.0,2.0,good
3107,1.0,2.0,2,4,1.0,3.0,good
3108,1.0,1.0,2,4,2.0,2.0,good
3109,2.0,1.0,2,more,2.0,2.0,good
3110,1.0,1.0,3,4,0.0,3.0,good
3111,1.0,1.0,2,4,0.0,3.0,good
3112,1.0,2.0,5more,4,0.0,3.0,good
3113,2.0,1.0,4,more,0.0,3.0,good
3114,2.0,1.0,3,more,2.0,2.0,good
3115,1.0,2.0,2,more,2.0,2.0,good
3116,2.0,1.0,4,4,2.0,2.0,good
3117,2.0,1.0,2,more,2.0,2.0,good
3118,2.0,1.0,4,more,1.0,2.0,good
3119,1.0,2.0,3,4,1.0,3.0,good
3120,1.0,2.0,5more,4,2.0,2.0,good
3121,1.0,2.0,2,4,2.0,2.0,good
3122,2.0,1.0,5more,more,2.0,2.0,good
3123,1.0,2.0,5more,more,0.0,3.0,good
3124,1.0,1.0,3,more,1.0,2.0,good
3125,2.0,1.0,2,4,2.0,2.0,good
3126,1.0,2.0,2,4,2.0,2.0,good
3127,2.0,1.0,2,4,0.0,3.0,good
3128,1.0,1.0,3,more,2.0,2.0,good
3129,1.0,1.0,4,more,2.0,2.0,good
3130,1.0,1.0,2,4,0.0,3.0,good
3131,2.0,1.0,4,4,1.0,2.0,good
3132,1.0,1.0,4,more,2.0,2.0,good
3133,1.0,2.0,4,more,0.0,3.0,good
3134,1.0,2.0,3,more,0.0,3.0,good
3135,1.0,2.0,3,4,0.0,3.0,good
3136,1.0,1.0,4,4,2.0,2.0,good
3137,1.0,2.0,5more,4,0.0,3.0,good
3138,1.0,2.0,3,4,1.0,3.0,good
3139,1.0,2.0,3,4,0.0,3.0,good
3140,1.0,1.0,3,4,1.0,3.0,good
3141,1.0,2.0,5more,4,2.0,2.0,good
3142,2.0,1.0,3,more,2.0,2.0,good
3143,2.0,1.0,5more,4,0.0,3.0,
3144,2.0,1.0,2,4,0.0,3.0,good
3145,1.0,2.0,4,more,2.0,2.0,good
3146,1.0,2.0,4,more,1.0,2.0,good
3147,1.0,1.0,5more,4,2.0,2.0,good
3148,1.0,1.0,2,4,2.0,2.0,good
3149,1.0,2.0,5more,more,2.0,2.0,good
3150,1.0,1.0,2,more,1.0,3.0,good
3151,2.0,1.0,5more,more,2.0,2.0,good
3152,1.0,1.0,5more,4,2.0,2.0,good
3153,1.0,1.0,5more,more,0.0,3.0,good
3154,1.0,2.0,3,more,1.0,2.0,good
3155,1.0,1.0,2,more,2.0,2.0,good
3156,1.0,2.0,4,4,1.0,2.0,good
3157,1.0,2.0,2,4,0.0,3.0,good
3158,1.0,2.0,2,more,2.0,2.0,good
3159,2.0,1.0,2,4,1.0,3.0,good
3160,2.0,1.0,3,more,1.0,2.0,good
3161,2.0,1.0,4,4,0.0,3.0,good
3162,1.0,1.0,5more,4,1.0,2.0,good
3163,1.0,1.0,5more,more,1.0,2.0,good
3164,1.0,1.0,4,more,1.0,2.0,good
3165,1.0,1.0,3,more,0.0,3.0,good
3166,1.0,2.0,4,4,2.0,2.0,good
3167,2.0,1.0,5more,4,2.0,2.0,good
3168,1.0,1.0,4,more,2.0,2.0,good
3169,1.0,1.0,5more,more,2.0,2.0,good
3170,1.0,2.0,5more,4,1.0,2.0,good
3171,2.0,1.0,4,more,2.0,2.0,good
3172,1.0,1.0,4,4,0.0,3.0,good
3173,2.0,1.0,3,4,0.0,3.0,good
3174,2.0,1.0,5more,more,2.0,2.0,good
3175,2.0,1.0,2,more,1.0,3.0,good
3176,2.0,1.0,3,more,0.0,3.0,good
3177,1.0,1.0,4,more,2.0,2.0,good
3178,1.0,2.0,5more,4,1.0,2.0,good
3179,2.0,1.0,4,4,0.0,3.0,good
3180,1.0,2.0,4,4,0.0,3.0,good
3181,1.0,1.0,2,more,1.0,3.0,good
3182,1.0,2.0,4,more,2.0,2.0,good
3183,1.0,1.0,4,4,1.0,2.0,good
3184,2.0,1.0,3,4,0.0,3.0,good
3185,2.0,1.0,4,4,1.0,2.0,good
3186,1.0,1.0,4,4,2.0,2.0,good
3187,2.0,1.0,4,more,1.0,2.0,good
3188,2.0,1.0,2,more,2.0,2.0,good
3189,2.0,1.0,5more,more,2.0,2.0,good
3190,1.0,1.0,3,4,1.0,3.0,good
3191,1.0,1.0,5more,more,0.0,3.0,good
3192,2.0,1.0,3,4,0.0,3.0,good
3193,1.0,2.0,4,more,2.0,2.0,good
3194,1.0,2.0,5more,4,1.0,2.0,good
3195,2.0,1.0,5more,more,2.0,2.0,good
3196,2.0,1.0,5more,4,2.0,2.0,good
3197,1.0,1.0,4,more,2.0,2.0,good
3198,1.0,2.0,3,4,1.0,3.0,good
3199,2.0,1.0,3,more,1.0,2.0,good
3200,2.0,1.0,4,4,0.0,3.0,good
3201,1.0,2.0,2,more,1.0,3.0,good
3202,2.0,1.0,2,4,1.0,3.0,good
3203,1.0,1.0,2,4,0.0,3.0,good
3204,1.0,1.0,3,more,1.0,2.0,good
3205,2.0,1.0,3,more,2.0,2.0,good
3206,1.0,2.0,2,4,1.0,3.0,good
3207,1.0,2.0,5more,more,0.0,3.0,good
3208,2.0,1.0,4,4,2.0,2.0,good
3209,1.0,1.0,3,more,1.0,2.0,good
3210,2.0,1.0,3,4,0.0,3.0,good
3211,1.0,2.0,2,4,0.0,3.0,good
3212,1.0,2.0,5more,4,2.0,2.0,good
3213,1.0,1.0,2,more,1.0,3.0,good
